"legacy_id","legacy_customer_id","new_customer_uuid","new_customer_code","new_traveller_uuid","customer_type","deduplicated_to_legacy_id","association_method"
"18","64754","d86b6eb6-7917-5129-9a6a-860f11321a01","LEGACY-NAME-ABDULLAH-SIR-IIIT-ED9C02EC","16b98b7b-4136-5e2f-afd0-e29c74ec77b7","CORPORATE","","LEGACY_CUSTOMER_ID"
"2321","64754","d86b6eb6-7917-5129-9a6a-860f11321a01","LEGACY-NAME-ABDULLAH-SIR-IIIT-ED9C02EC","fb5dfd43-c7d5-5fde-a417-df84e1ef1ae8","CORPORATE","","EXPLICIT_COMPANY"
"20","18643","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","c4a8bf5d-0d31-50eb-b932-09a0839ccfa7","CORPORATE","","LEGACY_CUSTOMER_ID"
"503","83388","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","0ea992c6-d207-5811-b90e-d3ceab3d3a49","CORPORATE","","EXPLICIT_COMPANY"
"1080","20980","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","4f8b3ddb-b327-51e6-b6dd-7fc1a6b69881","CORPORATE","","EXPLICIT_COMPANY"
"1421","32997","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","44978351-a6a0-59b0-9b8e-147596417af2","CORPORATE","","EXPLICIT_COMPANY"
"2132","12056","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","8787cd36-174d-5e90-9d10-9318dbe546fa","CORPORATE","","EXPLICIT_COMPANY"
"2213","17411","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","38fe987a-2cef-5cdd-884d-61be27ffadd6","CORPORATE","","EXPLICIT_COMPANY"
"2285","30815","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","7946bbd0-0574-51f8-b455-ce7e2437cdf3","CORPORATE","","EXPLICIT_COMPANY"
"2365","18643","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","95b44bb3-15fa-50dc-8a6c-8d668d7c769b","CORPORATE","","EXPLICIT_COMPANY"
"2378","71929","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","fc7b7961-a102-5406-b2ea-cce47eaeb5b6","CORPORATE","","EXPLICIT_COMPANY"
"2379","15233","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","a5345526-021e-5ac3-ab60-7c748b3ff987","CORPORATE","","EXPLICIT_COMPANY"
"2437","29060","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","a5345526-021e-5ac3-ab60-7c748b3ff987","CORPORATE","2379","EXPLICIT_COMPANY"
"2441","52573","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","8d834f5c-0c3a-5086-b1b5-c72fef08b960","CORPORATE","","EXPLICIT_COMPANY"
"2450","21062","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","85213724-845b-57f1-b7cd-75b24ac7748f","CORPORATE","","EXPLICIT_COMPANY"
"2473","89774","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","689f29d3-c6d4-5824-9396-5af0ceb38465","CORPORATE","","EXPLICIT_COMPANY"
"2506","52453","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","0be1eb15-12a6-5348-91b3-c2fc0a57d585","CORPORATE","","EXPLICIT_COMPANY"
"2521","82867","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","a6f33014-3ba2-5a1d-a02d-710830efaa0d","CORPORATE","","EXPLICIT_COMPANY"
"2544","61647","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","acc4cdc5-0d39-5767-8a52-4d9d2115e496","CORPORATE","","EXPLICIT_COMPANY"
"2546","26563","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","c3027edb-fce0-5355-9686-729a768caa13","CORPORATE","","EXPLICIT_COMPANY"
"2563","31667","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","d0b1bfbc-870f-5070-9ab0-91f7f6243e9f","CORPORATE","","EXPLICIT_COMPANY"
"2564","63920","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","323fbd5b-00f9-58ba-8b00-dbd85c545754","CORPORATE","","EXPLICIT_COMPANY"
"2571","84373","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","bcda6a1e-937f-59e3-84b9-53f828f31b7c","CORPORATE","","EXPLICIT_COMPANY"
"2579","93205","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","ef585749-f3e4-5fce-b9a8-6cacbc1e21b7","CORPORATE","","EXPLICIT_COMPANY"
"2634","91749","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","7dc4dd32-f58e-5bc9-8329-c5825bab23d9","CORPORATE","","EXPLICIT_COMPANY"
"2637","74595","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","8e10e0da-c1be-5f7c-b7ec-f60f05ca55e7","CORPORATE","","EXPLICIT_COMPANY"
"2653","95033","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","993d7c0a-b821-5254-9329-58278ae4e684","CORPORATE","","EXPLICIT_COMPANY"
"2658","51204","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","33f2212e-c9c2-504b-87f8-05c144ecd101","CORPORATE","","EXPLICIT_COMPANY"
"2659","91524","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","2bc3afba-fb0d-51ac-ab55-1740e065f12b","CORPORATE","","EXPLICIT_COMPANY"
"2662","28070","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","e79b0078-f5ad-57de-a96e-ee0f51396e11","CORPORATE","","EXPLICIT_COMPANY"
"2663","46597","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","323fbd5b-00f9-58ba-8b00-dbd85c545754","CORPORATE","2564","EXPLICIT_COMPANY"
"2664","43164","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","85213724-845b-57f1-b7cd-75b24ac7748f","CORPORATE","2450","EXPLICIT_COMPANY"
"2668","94061","dcf99b98-25fd-5879-a74e-5ff478eea7b8","LEGACY-OVERRIDE-BIT-AIR-TRAVELS-PVT-B6F5B067","323fbd5b-00f9-58ba-8b00-dbd85c545754","CORPORATE","2564","EXPLICIT_COMPANY"
"42","41926","73a2c65e-16b5-5153-a529-532802d9e312","LEGACY-OVERRIDE-XOMOX-SANMAR-LTD-D01CDF05","c9049659-0f21-5f5e-aaf5-f38bae7b1d64","CORPORATE","","EXPLICIT_COMPANY"
"77","25200","73a2c65e-16b5-5153-a529-532802d9e312","LEGACY-OVERRIDE-XOMOX-SANMAR-LTD-D01CDF05","04b9792c-8fc3-58d5-9526-06aabcbc66be","CORPORATE","","EXPLICIT_COMPANY"
"398","75030","73a2c65e-16b5-5153-a529-532802d9e312","LEGACY-OVERRIDE-XOMOX-SANMAR-LTD-D01CDF05","79ed8ee5-637f-5547-8fcb-2cea269cb05f","CORPORATE","","EXPLICIT_COMPANY"
"1144","27814","73a2c65e-16b5-5153-a529-532802d9e312","LEGACY-OVERRIDE-XOMOX-SANMAR-LTD-D01CDF05","520a0ebd-567c-5cea-a143-25c7e0eb24e1","CORPORATE","","EXPLICIT_COMPANY"
"1370","36105","73a2c65e-16b5-5153-a529-532802d9e312","LEGACY-OVERRIDE-XOMOX-SANMAR-LTD-D01CDF05","520a0ebd-567c-5cea-a143-25c7e0eb24e1","CORPORATE","1144","EXPLICIT_COMPANY"
"2575","25847","73a2c65e-16b5-5153-a529-532802d9e312","LEGACY-OVERRIDE-XOMOX-SANMAR-LTD-D01CDF05","955aae6f-ef76-5ef7-b9e3-f1926709420d","CORPORATE","","EXPLICIT_COMPANY"
"2639","54279","73a2c65e-16b5-5153-a529-532802d9e312","LEGACY-OVERRIDE-XOMOX-SANMAR-LTD-D01CDF05","9135cd06-9f62-5064-98c5-6e9fd73b6610","CORPORATE","","EXPLICIT_COMPANY"
"2641","91874","73a2c65e-16b5-5153-a529-532802d9e312","LEGACY-OVERRIDE-XOMOX-SANMAR-LTD-D01CDF05","ba87cad4-97e0-5759-b7ff-04225a5b8f54","CORPORATE","","EXPLICIT_COMPANY"
"2647","37916","73a2c65e-16b5-5153-a529-532802d9e312","LEGACY-OVERRIDE-XOMOX-SANMAR-LTD-D01CDF05","c3f7491a-56e6-5608-b98e-275bbde51eae","CORPORATE","","EXPLICIT_COMPANY"
"2716","14844","73a2c65e-16b5-5153-a529-532802d9e312","LEGACY-OVERRIDE-XOMOX-SANMAR-LTD-D01CDF05","6cd9b085-c32e-5125-a958-b31ee7958af0","CORPORATE","","EXPLICIT_COMPANY"
"47","12656","db966a13-8a77-5489-af49-3d2b5dfe9908","LEGACY-NAME-T-CABS-695F8BDD","4d61a58e-09aa-5d2b-b13d-018a825ef860","CORPORATE","","EXPLICIT_COMPANY"
"50","41050","3f6c8322-ee11-5624-8de6-62bc9c5e97f9","LEGACY-NAME-STEK-SYSTEM-4FE63E0D","a6ba8d7e-1779-5f9c-9c49-57071bdb2f5b","CORPORATE","","EXPLICIT_COMPANY"
"51","75755","7343765c-edfc-57d1-8a8a-79f57b22a6dd","LEGACY-NAME-INDIAN-OIL-CORPORATION-D8D5B490","349debd1-366a-517e-a0c7-3abb45df48e9","CORPORATE","","EXPLICIT_COMPANY"
"55","64525","44ef62b5-b68b-503a-a7f0-604fe9977648","LEGACY-NAME-REPUBLIC-BHARAT-F2914949","33a49bf6-456c-5789-90fb-d4ed56bc7b62","CORPORATE","","EXPLICIT_COMPANY"
"58","83736","17dd0c2d-4dc3-55ff-bfe6-191da4dc79e4","LEGACY-OVERRIDE-CHEMPLAST-SANMAR-LT-A060F6C7","608343cf-1bdb-53ac-9651-fcbc74cb6b49","CORPORATE","","EXPLICIT_COMPANY"
"865","11677","17dd0c2d-4dc3-55ff-bfe6-191da4dc79e4","LEGACY-OVERRIDE-CHEMPLAST-SANMAR-LT-A060F6C7","05cacb58-8afd-59d5-b6cf-199bc1211cb2","CORPORATE","","EXPLICIT_COMPANY"
"1383","47769","17dd0c2d-4dc3-55ff-bfe6-191da4dc79e4","LEGACY-OVERRIDE-CHEMPLAST-SANMAR-LT-A060F6C7","a72af188-4fbc-5b71-aa0b-40f5e5720ab2","CORPORATE","","EXPLICIT_COMPANY"
"1975","58414","17dd0c2d-4dc3-55ff-bfe6-191da4dc79e4","LEGACY-OVERRIDE-CHEMPLAST-SANMAR-LT-A060F6C7","f2c0f745-3c83-5f8b-b94b-39438519d6fc","CORPORATE","","EXPLICIT_COMPANY"
"59","91453","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","b4bcb710-3437-5512-92f8-8bc23e5bae72","CORPORATE","","EXPLICIT_COMPANY"
"70","39094","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","646ad451-8c76-5c36-b1df-f94d42dca2dc","CORPORATE","","EXPLICIT_COMPANY"
"72","49559","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","250d99bd-254f-54d8-abf0-38e8e0f719c6","CORPORATE","","EXPLICIT_COMPANY"
"125","11790","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","9e696e06-4d4c-5d0e-875b-3a2280a7300a","CORPORATE","","EXPLICIT_COMPANY"
"214","36967","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","b68d9863-db87-5aa2-8ee1-e2a726118e4c","CORPORATE","","EXPLICIT_COMPANY"
"405","70673","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","646ad451-8c76-5c36-b1df-f94d42dca2dc","CORPORATE","70","EXPLICIT_COMPANY"
"684","19845","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","262291a9-0630-51af-b412-df5a54f6cd86","CORPORATE","","EXPLICIT_COMPANY"
"704","50181","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","ec7b9e3c-4553-51d2-be30-b65eeff28716","CORPORATE","","EXPLICIT_COMPANY"
"719","66127","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","0bdb336e-bc01-5618-98f6-109ea86a36ff","CORPORATE","","EXPLICIT_COMPANY"
"943","50235","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","aaaa1c42-6b95-59c1-8d81-212d26854d72","CORPORATE","","EXPLICIT_COMPANY"
"1037","66580","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","c4235a5f-601d-5936-b340-cef669dda3a7","CORPORATE","","EXPLICIT_COMPANY"
"1060","68113","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","cb4e1ca3-34bd-5269-96fb-c8f86b365f90","CORPORATE","","EXPLICIT_COMPANY"
"1114","20704","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","487dac50-5118-5056-9ee2-f247decb216b","CORPORATE","","EXPLICIT_COMPANY"
"1181","83228","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","0f745b8e-7536-5fc4-9495-a3a1ede3655b","CORPORATE","","EXPLICIT_COMPANY"
"1465","96247","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","cd9baedc-8751-5b48-88ae-a1192933f904","CORPORATE","","EXPLICIT_COMPANY"
"2011","24122","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","659be51a-9f94-5c99-b8d8-fa38dff4280a","CORPORATE","","EXPLICIT_COMPANY"
"2029","75212","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","6c65bc29-7308-5d98-8628-690183718198","CORPORATE","","EXPLICIT_COMPANY"
"2038","10127","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","40f5428d-1c44-54c8-a74f-906eceb5f4a5","CORPORATE","","EXPLICIT_COMPANY"
"2078","20748","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","3fde2cce-4a6b-54a8-854a-0bd2e1fcdfda","CORPORATE","","EXPLICIT_COMPANY"
"2080","29958","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","0a26dcea-3aff-5fd0-b73c-7dfee8f7ad76","CORPORATE","","EXPLICIT_COMPANY"
"2130","35664","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","33aaded6-ff3f-52db-ae0a-b015260ae8c0","CORPORATE","","EXPLICIT_COMPANY"
"2395","87842","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","c496b2c2-c5f2-53ec-a978-842dc3711854","CORPORATE","","EXPLICIT_COMPANY"
"2649","46360","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","79a96e7d-6fad-5bb1-aeee-c3f55236e76b","CORPORATE","","EXPLICIT_COMPANY"
"2775","55732","216406f5-0527-570b-87c2-6cf50060057b","LEGACY-OVERRIDE-FLOWSERVE-SANMAR-PV-DFD6EDC9","6a2e98b2-bd81-5b06-b459-ca2d0c594a91","CORPORATE","","EXPLICIT_COMPANY"
"60","19423","fe4171f8-54c4-586f-8323-02a86cb9b41b","LEGACY-NAME-GOODWILL-TRAVELS-88BDBCF0","01787885-0e1b-5190-b608-8f1d03757633","CORPORATE","","EXPLICIT_COMPANY"
"736","73674","fe4171f8-54c4-586f-8323-02a86cb9b41b","LEGACY-NAME-GOODWILL-TRAVELS-88BDBCF0","e9efa59b-b279-511c-92cf-b8ed8967a550","CORPORATE","","EXPLICIT_COMPANY"
"64","96862","ebd93902-3075-5c67-af71-46b920ae1565","LEGACY-NAME-TEKSONS-COMPANY-02982532","9b29e1f0-af33-5efc-b2d6-fe623c84b4ea","CORPORATE","","EXPLICIT_COMPANY"
"65","16147","ce4eb186-fdd4-50cd-a874-23db60295998","LEGACY-NAME-EASY-TRAVELS-WORLD-B020B219","0a9a993e-34c5-55d3-9902-c8c46837181b","CORPORATE","","EXPLICIT_COMPANY"
"115","53356","ce4eb186-fdd4-50cd-a874-23db60295998","LEGACY-NAME-EASY-TRAVELS-WORLD-B020B219","d2069b20-2463-5b44-86a1-084c6f861aa5","CORPORATE","","EXPLICIT_COMPANY"
"1172","50701","ce4eb186-fdd4-50cd-a874-23db60295998","LEGACY-NAME-EASY-TRAVELS-WORLD-B020B219","591835b9-a185-5d8f-895d-60689fcc207f","CORPORATE","","EXPLICIT_COMPANY"
"66","33886","815f68db-1e7d-54ac-bae3-da6839932616","LEGACY-NAME-REAL-CAR-RENTAL-5AE0A7E9","29f40549-f9db-5602-97a9-87357d457133","CORPORATE","","EXPLICIT_COMPANY"
"68","57429","e3e92d5f-b1cd-53bf-b1c7-fa5e016b8649","LEGACY-NAME-KGN-ENTERPRISES-7DB4BFB3","9cfef2e7-8911-5a71-8fec-005353aed0d2","CORPORATE","","EXPLICIT_COMPANY"
"69","61399","61087c91-0392-56e1-843a-057669298224","LEGACY-NAME-ADANI-456BD2C3","bc2099dc-e63b-5b92-8f76-cd3335e4c893","CORPORATE","","EXPLICIT_COMPANY"
"71","96930","30505134-8225-5b1a-8951-10578ea6fd40","LEGACY-NAME-MARUTI-BEAT-PLYWOOD-CA5F860E","6227b478-856f-59c8-a122-94a153d1f3c9","CORPORATE","","EXPLICIT_COMPANY"
"87","12113","17ac3026-07ad-5872-8183-7aa68e8a90a4","LEGACY-NAME-DALMIA-BHARAT-CEMENT-D16B350C","ab002382-be6a-51f0-99df-5ab560456932","CORPORATE","","EXPLICIT_COMPANY"
"90","86908","87c692f6-dc15-5317-8926-e230d62cf09b","LEGACY-NAME-SHIV-TRAVELS-AF4E66D6","5e259017-6843-5401-8d02-7e14038e89be","CORPORATE","","EXPLICIT_COMPANY"
"93","39965","d4a3b88e-86b8-5ef0-ad75-fa6be9c6c776","LEGACY-NAME-STEK-COMPUTER-17244139","27eb9370-ddb5-588e-b78d-cad2bb47f0ed","CORPORATE","","EXPLICIT_COMPANY"
"105","50888","d51b4aee-7591-512a-bb1d-41358acde099","LEGACY-NAME-GE-T-D-F2DB62C9","d3baa9e8-a072-5c2f-a4fb-bdf28eae804e","CORPORATE","","EXPLICIT_COMPANY"
"107","96668","11ed6384-0b66-5ce2-b32a-727996972da8","LEGACY-NAME-FLUIDOMAT-LTD-1D6998A6","549827bf-46e8-59fd-aeee-689db0874094","CORPORATE","","EXPLICIT_COMPANY"
"109","36342","30bcf362-6522-5d37-a75f-ad50c4c96b42","LEGACY-NAME-KANTA-TRAVEL-SERVICES-02AB5663","e0810007-6fcd-5db2-b9e9-da145c365d85","CORPORATE","","EXPLICIT_COMPANY"
"1093","12889","30bcf362-6522-5d37-a75f-ad50c4c96b42","LEGACY-NAME-KANTA-TRAVEL-SERVICES-02AB5663","1e4a60af-0498-51fe-9f18-4bdaa646a733","CORPORATE","","EXPLICIT_COMPANY"
"2242","17051","30bcf362-6522-5d37-a75f-ad50c4c96b42","LEGACY-NAME-KANTA-TRAVEL-SERVICES-02AB5663","8eae88f5-c212-56f3-88dd-a3684d64092e","CORPORATE","","EXPLICIT_COMPANY"
"120","67167","710eea4d-7bd3-55bb-9086-1c8a2532962d","LEGACY-NAME-ASIAN-TOURS-0B44FD3D","70d4ebd4-596a-5d08-b4a1-9674137177c4","CORPORATE","","EXPLICIT_COMPANY"
"126","27197","ea2aa2b4-1e3e-55e6-8247-8c1b779bdf40","LEGACY-OVERRIDE-ANDERSON-GREENWOOD--AFDFECE4","a03f2b2f-5b52-5aaa-a2dc-eb7574add8ca","CORPORATE","","EXPLICIT_COMPANY"
"623","96810","ea2aa2b4-1e3e-55e6-8247-8c1b779bdf40","LEGACY-OVERRIDE-ANDERSON-GREENWOOD--AFDFECE4","90d9a6a0-307d-544f-a6fc-d2c15e0b29d9","CORPORATE","","EXPLICIT_COMPANY"
"631","60296","ea2aa2b4-1e3e-55e6-8247-8c1b779bdf40","LEGACY-OVERRIDE-ANDERSON-GREENWOOD--AFDFECE4","f3cdeaae-e9f7-5c13-aaf4-88ff9f4c05cf","CORPORATE","","EXPLICIT_COMPANY"
"674","42414","ea2aa2b4-1e3e-55e6-8247-8c1b779bdf40","LEGACY-OVERRIDE-ANDERSON-GREENWOOD--AFDFECE4","29af24ab-acc4-59d2-a190-1b16e963198d","CORPORATE","","EXPLICIT_COMPANY"
"792","43548","ea2aa2b4-1e3e-55e6-8247-8c1b779bdf40","LEGACY-OVERRIDE-ANDERSON-GREENWOOD--AFDFECE4","29af24ab-acc4-59d2-a190-1b16e963198d","CORPORATE","674","EXPLICIT_COMPANY"
"934","96541","ea2aa2b4-1e3e-55e6-8247-8c1b779bdf40","LEGACY-OVERRIDE-ANDERSON-GREENWOOD--AFDFECE4","d68a18b9-6925-5bb5-bfe2-c4f7c37c6bba","CORPORATE","","EXPLICIT_COMPANY"
"1433","87824","ea2aa2b4-1e3e-55e6-8247-8c1b779bdf40","LEGACY-OVERRIDE-ANDERSON-GREENWOOD--AFDFECE4","913f027d-c018-581c-af82-baf908a1668e","CORPORATE","","EXPLICIT_COMPANY"
"1812","99484","ea2aa2b4-1e3e-55e6-8247-8c1b779bdf40","LEGACY-OVERRIDE-ANDERSON-GREENWOOD--AFDFECE4","99c75282-c80d-5765-ae21-f23561eeb660","CORPORATE","","EXPLICIT_COMPANY"
"1855","27197","ea2aa2b4-1e3e-55e6-8247-8c1b779bdf40","LEGACY-OVERRIDE-ANDERSON-GREENWOOD--AFDFECE4","f21049ba-7464-5191-bcb3-66be337e32ea","CORPORATE","","LEGACY_CUSTOMER_ID"
"2021","72639","ea2aa2b4-1e3e-55e6-8247-8c1b779bdf40","LEGACY-OVERRIDE-ANDERSON-GREENWOOD--AFDFECE4","60325781-5359-5423-8d46-84cc05bab94c","CORPORATE","","EXPLICIT_COMPANY"
"2650","36233","ea2aa2b4-1e3e-55e6-8247-8c1b779bdf40","LEGACY-OVERRIDE-ANDERSON-GREENWOOD--AFDFECE4","e226ce2c-882a-54b1-b524-af1cf766de7a","CORPORATE","","EXPLICIT_COMPANY"
"127","97039","8ecd1c5a-7801-54b2-93da-750b0d0ee382","LEGACY-OVERRIDE-BS-B-SAFETY-SYSTEMS-0F2FA475","11b0da70-aa6f-58d9-b42f-08af32cce55a","CORPORATE","","EXPLICIT_COMPANY"
"318","27852","8ecd1c5a-7801-54b2-93da-750b0d0ee382","LEGACY-OVERRIDE-BS-B-SAFETY-SYSTEMS-0F2FA475","33abc936-d351-50b8-b80b-c96be5d1fa68","CORPORATE","","EXPLICIT_COMPANY"
"1050","85502","8ecd1c5a-7801-54b2-93da-750b0d0ee382","LEGACY-OVERRIDE-BS-B-SAFETY-SYSTEMS-0F2FA475","d17cfdf8-0e99-5a65-a8b8-a36c54ab2ea5","CORPORATE","","EXPLICIT_COMPANY"
"2079","37559","8ecd1c5a-7801-54b2-93da-750b0d0ee382","LEGACY-OVERRIDE-BS-B-SAFETY-SYSTEMS-0F2FA475","fe5a6d3f-d5d6-5e0d-92c2-213442718b2a","CORPORATE","","EXPLICIT_COMPANY"
"2346","99315","8ecd1c5a-7801-54b2-93da-750b0d0ee382","LEGACY-OVERRIDE-BS-B-SAFETY-SYSTEMS-0F2FA475","b7f90761-a250-5b8b-ae9e-537d28defa8b","CORPORATE","","EXPLICIT_COMPANY"
"2644","64480","8ecd1c5a-7801-54b2-93da-750b0d0ee382","LEGACY-OVERRIDE-BS-B-SAFETY-SYSTEMS-0F2FA475","61963056-8c01-58fc-83fe-5724c9abdb56","CORPORATE","","EXPLICIT_COMPANY"
"2645","28213","8ecd1c5a-7801-54b2-93da-750b0d0ee382","LEGACY-OVERRIDE-BS-B-SAFETY-SYSTEMS-0F2FA475","a465895b-15d3-53ed-a5bd-3de67ac146d0","CORPORATE","","EXPLICIT_COMPANY"
"2646","53165","8ecd1c5a-7801-54b2-93da-750b0d0ee382","LEGACY-OVERRIDE-BS-B-SAFETY-SYSTEMS-0F2FA475","f1dbcc4b-b620-57ff-b6f0-ad860ba97bc9","CORPORATE","","EXPLICIT_COMPANY"
"128","36185","8beaac9b-7be4-5a3b-baad-657db3973402","LEGACY-NAME-COMPOST-PLANT-BASWAR-32EF2E38","c0a83483-0768-53ab-ab89-d7eac70a1443","CORPORATE","","EXPLICIT_COMPANY"
"134","71271","63162531-4dff-54ee-955f-7c08889b91bc","LEGACY-NAME-TRIVENI-TOUR-AND-TRAVEL-B7A167A3","f79211b1-1015-5277-a799-a14e0ba980b3","CORPORATE","","EXPLICIT_COMPANY"
